6	 0 5 101 10551408 1 0
8	 0 7 101 10551408 1 0
9	 0 8 102 10551408 1 0
10	 0 9 102 10551408 1 0
11	 0 10 102 10551408 1 0
3	 0 2 102 10551408 1 0
4	 0 3 102 10551408 1 102
5	 0 4 102 10551408 1 0
6	 0 5 102 10551408 1 0
8	 0 7 102 10551408 1 0
9	 0 8 103 10551408 1 0
10	 0 9 103 10551408 1 0
11	 0 10 103 10551408 1 0
3	 0 2 103 10551408 1 0
4	 0 3 103 10551408 1 103
5	 0 4 103 10551408 1 0
6	 0 5 103 10551408 1 0
8	 0 7 103 10551408 1 0
9	 0 8 104 10551408 1 0
10	 0 9 104 10551408 1 0
11	 0 10 104 10551408 1 0
3	 0 2 104 10551408 1 0
4	 0 3 104 10551408 1 104
5	 0 4 104 10551408 1 0
6	 0 5 104 10551408 1 0
8	 0 7 104 10551408 1 0
9	 0 8 105 10551408 1 0
10	 0 9 105 10551408 1 0
11	 0 10 105 10551408 1 0
3	 0 2 105 10551408 1 0
4	 0 3 105 10551408 1 105
5	 0 4 105 10551408 1 0
6	 0 5 105 10551408 1 0
8	 0 7 105 10551408 1 0
9	 0 8 106 10551408 1 0
10	 0 9 106 10551408 1 0
11	 0 10 106 10551408 1 0
3	 0 2 106 10551408 1 0
4	 0 3 106 10551408 1 106
5	 0 4 106 10551408 1 0
6	 0 5 106 10551408 1 0
8	 0 7 106 10551408 1 0
9	 0 8 107 10551408 1 0
10	 0 9 107 10551408 1 0
11	 0 10 107 10551408 1 0
3	 0 2 107 10551408 1 0
4	 0 3 107 10551408 1 107
5	 0 4 107 10551408 1 0
6	 0 5 107 10551408 1 0
8	 0 7 107 10551408 1 0
9	 0 8 108 10551408 1 0
10	 0 9 108 10551408 1 0
11	 0 10 108 10551408 1 0
3	 0 2 108 10551408 1 0
4	 0 3 108 10551408 1 108
5	 0 4 108 10551408 1 0
6	 0 5 108 10551408 1 0
8	 0 7 108 10551408 1 0
9	 0 8 109 10551408 1 0
10	 0 9 109 10551408 1 0
11	 0 10 109 10551408 1 0
3	 0 2 109 10551408 1 0
4	 0 3 109 10551408 1 109
5	 0 4 109 10551408 1 0
6	 0 5 109 10551408 1 0
8	 0 7 109 10551408 1 0
9	 0 8 110 10551408 1 0
10	 0 9 110 10551408 1 0
11	 0 10 110 10551408 1 0
3	 0 2 110 10551408 1 0
4	 0 3 110 10551408 1 110
5	 0 4 110 10551408 1 0
6	 0 5 110 10551408 1 0
8	 0 7 110 10551408 1 0
9	 0 8 111 10551408 1 0
10	 0 9 111 10551408 1 0
11	 0 10 111 10551408 1 0
3	 0 2 111 10551408 1 0
4	 0 3 111 10551408 1 111
5	 0 4 111 10551408 1 0
6	 0 5 111 10551408 1 0
8	 0 7 111 10551408 1 0
9	 0 8 112 10551408 1 0
10	 0 9 112 10551408 1 0
11	 0 10 112 10551408 1 0
3	 0 2 112 10551408 1 0
4	 0 3 112 10551408 1 112
5	 0 4 112 10551408 1 0
6	 0 5 112 10551408 1 0
8	 0 7 112 10551408 1 0
9	 0 8 113 10551408 1 0
10	 0 9 113 10551408 1 0
11	 0 10 113 10551408 1 0
3	 0 2 113 10551408 1 0
4	 0 3 113 10551408 1 113
5	 0 4 113 10551408 1 0
6	 0 5 113 10551408 1 0
8	 0 7 113 10551408 1 0
9	 0 8 114 10551408 1 0
10	 0 9 114 10551408 1 0
11	 0 10 114 10551408 1 0
3	 0 2 114 10551408 1 0
4	 0 3 114 10551408 1 114
5	 0 4 114 10551408 1 0
6	 0 5 114 10551408 1 0
8	 0 7 114 10551408 1 0
9	 0 8 115 10551408 1 0
10	 0 9 115 10551408 1 0
11	 0 10 115 10551408 1 0
3	 0 2 115 10551408 1 0
4	 0 3 115 10551408 1 115
5	 0 4 115 10551408 1 0
6	 0 5 115 10551408 1 0
8	 0 7 115 10551408 1 0
9	 0 8 116 10551408 1 0
10	 0 9 116 10551408 1 0
11	 0 10 116 10551408 1 0
3	 0 2 116 10551408 1 0
4	 0 3 116 10551408 1 116
5	 0 4 116 10551408 1 0
6	 0 5 116 10551408 1 0
8	 0 7 116 10551408 1 0
9	 0 8 117 10551408 1 0
10	 0 9 117 10551408 1 0
11	 0 10 117 10551408 1 0
3	 0 2 117 10551408 1 0
4	 0 3 117 10551408 1 117
5	 0 4 117 10551408 1 0
6	 0 5 117 10551408 1 0
8	 0 7 117 10551408 1 0
9	 0 8 118 10551408 1 0
10	 0 9 118 10551408 1 0
11	 0 10 118 10551408 1 0
3	 0 2 118 10551408 1 0
4	 0 3 118 10551408 1 118
5	 0 4 118 10551408 1 0
6	 0 5 118 10551408 1 0
8	 0 7 118 10551408 1 0
9	 0 8 119 10551408 1 0
10	 0 9 119 10551408 1 0
11	 0 10 119 10551408 1 0
3	 0 2 119 10551408 1 0
4	 0 3 119 10551408 1 119
5	 0 4 119 10551408 1 0
6	 0 5 119 10551408 1 0
8	 0 7 119 10551408 1 0
9	 0 8 120 10551408 1 0
10	 0 9 120 10551408 1 0
11	 0 10 120 10551408 1 0
3	 0 2 120 10551408 1 0
4	 0 3 120 10551408 1 120
5	 0 4 120 10551408 1 0
6	 0 5 120 10551408 1 0
8	 0 7 120 10551408 1 0
9	 0 8 121 10551408 1 0
10	 0 9 121 10551408 1 0
11	 0 10 121 10551408 1 0
3	 0 2 121 10551408 1 0
4	 0 3 121 10551408 1 121
5	 0 4 121 10551408 1 0
6	 0 5 121 10551408 1 0
8	 0 7 121 10551408 1 0
9	 0 8 122 10551408 1 0
10	 0 9 122 10551408 1 0
11	 0 10 122 10551408 1 0
3	 0 2 122 10551408 1 0
4	 0 3 122 10551408 1 122
5	 0 4 122 10551408 1 0
6	 0 5 122 10551408 1 0
8	 0 7 122 10551408 1 0
9	 0 8 123 10551408 1 0
10	 0 9 123 10551408 1 0
11	 0 10 123 10551408 1 0
3	 0 2 123 10551408 1 0
4	 0 3 123 10551408 1 123
5	 0 4 123 10551408 1 0
6	 0 5 123 10551408 1 0
8	 0 7 123 10551408 1 0
9	 0 8 124 10551408 1 0
10	 0 9 124 10551408 1 0
11	 0 10 124 10551408 1 0
3	 0 2 124 10551408 1 0
4	 0 3 124 10551408 1 124
5	 0 4 124 10551408 1 0
6	 0 5 124 10551408 1 0
8	 0 7 124 10551408 1 0
9	 0 8 125 10551408 1 0
10	 0 9 125 10551408 1 0
11	 0 10 125 10551408 1 0
3	 0 2 125 10551408 1 0
4	 0 3 125 10551408 1 125
5	 0 4 125 10551408 1 0
6	 0 5 125 10551408 1 0
8	 0 7 125 10551408 1 0
9	 0 8 126 10551408 1 0
10	 0 9 126 10551408 1 0
11	 0 10 126 10551408 1 0
3	 0 2 126 10551408 1 0
4	 0 3 126 10551408 1 126
5	 0 4 126 10551408 1 0
6	 0 5 126 10551408 1 0
8	 0 7 126 10551408 1 0
9	 0 8 127 10551408 1 0
10	 0 9 127 10551408 1 0
11	 0 10 127 10551408 1 0
3	 0 2 127 10551408 1 0
4	 0 3 127 10551408 1 127
5	 0 4 127 10551408 1 0
6	 0 5 127 10551408 1 0
8	 0 7 127 10551408 1 0
9	 0 8 128 10551408 1 0
10	 0 9 128 10551408 1 0
11	 0 10 128 10551408 1 0
3	 0 2 128 10551408 1 0
4	 0 3 128 10551408 1 128
5	 0 4 128 10551408 1 0
6	 0 5 128 10551408 1 0
8	 0 7 128 10551408 1 0
9	 0 8 129 10551408 1 0
10	 0 9 129 10551408 1 0
11	 0 10 129 10551408 1 0
3	 0 2 129 10551408 1 0
4	 0 3 129 10551408 1 129
5	 0 4 129 10551408 1 0
6	 0 5 129 10551408 1 0
8	 0 7 129 10551408 1 0
9	 0 8 130 10551408 1 0
10	 0 9 130 10551408 1 0
11	 0 10 130 10551408 1 0
3	 0 2 130 10551408 1 0
4	 0 3 130 10551408 1 130
5	 0 4 130 10551408 1 0
6	 0 5 130 10551408 1 0
8	 0 7 130 10551408 1 0
9	 0 8 131 10551408 1 0
10	 0 9 131 10551408 1 0
11	 0 10 131 10551408 1 0
3	 0 2 131 10551408 1 0
4	 0 3 131 10551408 1 131
5	 0 4 131 10551408 1 0
6	 0 5 131 10551408 1 0
8	 0 7 131 10551408 1 0
9	 0 8 132 10551408 1 0
10	 0 9 132 10551408 1 0
11	 0 10 132 10551408 1 0
3	 0 2 132 10551408 1 0
4	 0 3 132 10551408 1 132
5	 0 4 132 10551408 1 0
6	 0 5 132 10551408 1 0
8	 0 7 132 10551408 1 0
9	 0 8 133 10551408 1 0
10	 0 9 133 10551408 1 0
11	 0 10 133 10551408 1 0
3	 0 2 133 10551408 1 0
4	 0 3 133 10551408 1 133
5	 0 4 133 10551408 1 0
6	 0 5 133 10551408 1 0
8	 0 7 133 10551408 1 0
9	 0 8 134 10551408 1 0
10	 0 9 134 10551408 1 0
11	 0 10 134 10551408 1 0
3	 0 2 134 10551408 1 0
4	 0 3 134 10551408 1 134
5	 0 4 134 10551408 1 0
6	 0 5 134 10551408 1 0
8	 0 7 134 10551408 1 0
9	 0 8 135 10551408 1 0
10	 0 9 135 10551408 1 0
11	 0 10 135 10551408 1 0
3	 0 2 135 10551408 1 0
4	 0 3 135 10551408 1 135
5	 0 4 135 10551408 1 0
6	 0 5 135 10551408 1 0
8	 0 7 135 10551408 1 0
9	 0 8 136 10551408 1 0
10	 0 9 136 10551408 1 0
11	 0 10 136 10551408 1 0
3	 0 2 136 10551408 1 0
4	 0 3 136 10551408 1 136
5	 0 4 136 10551408 1 0
6	 0 5 136 10551408 1 0
8	 0 7 136 10551408 1 0
9	 0 8 137 10551408 1 0
10	 0 9 137 10551408 1 0
11	 0 10 137 10551408 1 0
3	 0 2 137 10551408 1 0
4	 0 3 137 10551408 1 137
5	 0 4 137 10551408 1 0
6	 0 5 137 10551408 1 0
8	 0 7 137 10551408 1 0
9	 0 8 138 10551408 1 0
10	 0 9 138 10551408 1 0
11	 0 10 138 10551408 1 0
3	 0 2 138 10551408 1 0
4	 0 3 138 10551408 1 138
5	 0 4 138 10551408 1 0
6	 0 5 138 10551408 1 0
8	 0 7 138 10551408 1 0
9	 0 8 139 10551408 1 0
10	 0 9 139 10551408 1 0
11	 0 10 139 10551408 1 0
3	 0 2 139 10551408 1 0
4	 0 3 139 10551408 1 139
5	 0 4 139 10551408 1 0
6	 0 5 139 10551408 1 0
8	 0 7 139 10551408 1 0
9	 0 8 140 10551408 1 0
10	 0 9 140 10551408 1 0
11	 0 10 140 10551408 1 0
3	 0 2 140 10551408 1 0
4	 0 3 140 10551408 1 140
5	 0 4 140 10551408 1 0
6	 0 5 140 10551408 1 0
8	 0 7 140 10551408 1 0
9	 0 8 141 10551408 1 0
10	 0 9 141 10551408 1 0
11	 0 10 141 10551408 1 0
3	 0 2 141 10551408 1 0
4	 0 3 141 10551408 1 141
5	 0 4 141 10551408 1 0
6	 0 5 141 10551408 1 0
8	 0 7 141 10551408 1 0
9	 0 8 142 10551408 1 0
10	 0 9 142 10551408 1 0
11	 0 10 142 10551408 1 0
3	 0 2 142 10551408 1 0
4	 0 3 142 10551408 1 142
5	 0 4 142 10551408 1 0
6	 0 5 142 10551408 1 0
8	 0 7 142 10551408 1 0
9	 0 8 143 10551408 1 0
10	 0 9 143 10551408 1 0
11	 0 10 143 10551408 1 0
3	 0 2 143 10551408 1 0
4	 0 3 143 10551408 1 143
5	 0 4 143 10551408 1 0
6	 0 5 143 10551408 1 0
8	 0 7 143 10551408 1 0
9	 0 8 144 10551408 1 0
10	 0 9 144 10551408 1 0
11	 0 10 144 10551408 1 0
3	 0 2 144 10551408 1 0
4	 0 3 144 10551408 1 144
5	 0 4 144 10551408 1 0
6	 0 5 144 10551408 1 0
8	 0 7 144 10551408 1 0
9	 0 8 145 10551408 1 0
10	 0 9 145 10551408 1 0
11	 0 10 145 10551408 1 0
3	 0 2 145 10551408 1 0
4	 0 3 145 10551408 1 145
5	 0 4 145 10551408 1 0
6	 0 5 145 10551408 1 0
8	 0 7 145 10551408 1 0
9	 0 8 146 10551408 1 0
10	 0 9 146 10551408 1 0
11	 0 10 146 10551408 1 0
3	 0 2 146 10551408 1 0
4	 0 3 146 10551408 1 146
5	 0 4 146 10551408 1 0
6	 0 5 146 10551408 1 0
8	 0 7 146 10551408 1 0
9	 0 8 147 10551408 1 0
10	 0 9 147 10551408 1 0
11	 0 10 147 10551408 1 0
3	 0 2 147 10551408 1 0
4	 0 3 147 10551408 1 147
5	 0 4 147 10551408 1 0
6	 0 5 147 10551408 1 0
8	 0 7 147 10551408 1 0
9	 0 8 148 10551408 1 0
10	 0 9 148 10551408 1 0
11	 0 10 148 10551408 1 0
3	 0 2 148 10551408 1 0
4	 0 3 148 10551408 1 148
5	 0 4 148 10551408 1 0
6	 0 5 148 10551408 1 0
8	 0 7 148 10551408 1 0
9	 0 8 149 10551408 1 0
10	 0 9 149 10551408 1 0
11	 0 10 149 10551408 1 0
3	 0 2 149 10551408 1 0
4	 0 3 149 10551408 1 149
5	 0 4 149 10551408 1 0
6	 0 5 149 10551408 1 0
8	 0 7 149 10551408 1 0
9	 0 8 150 10551408 1 0
10	 0 9 150 10551408 1 0
11	 0 10 150 10551408 1 0
3	 0 2 150 10551408 1 0
4	 0 3 150 10551408 1 150
5	 0 4 150 10551408 1 0
6	 0 5 150 10551408 1 0
8	 0 7 150 10551408 1 0
9	 0 8 151 10551408 1 0
10	 0 9 151 10551408 1 0
11	 0 10 151 10551408 1 0
3	 0 2 151 10551408 1 0
4	 0 3 151 10551408 1 151
5	 0 4 151 10551408 1 0
6	 0 5 151 10551408 1 0
8	 0 7 151 10551408 1 0
9	 0 8 152 10551408 1 0
10	 0 9 152 10551408 1 0
11	 0 10 152 10551408 1 0
3	 0 2 152 10551408 1 0
4	 0 3 152 10551408 1 152
5	 0 4 152 10551408 1 0
6	 0 5 152 10551408 1 0
8	 0 7 152 10551408 1 0
9	 0 8 153 10551408 1 0
10	 0 9 153 10551408 1 0
11	 0 10 153 10551408 1 0
3	 0 2 153 10551408 1 0
4	 0 3 153 10551408 1 153
5	 0 4 153 10551408 1 0
6	 0 5 153 10551408 1 0
8	 0 7 153 10551408 1 0
9	 0 8 154 10551408 1 0
10	 0 9 154 10551408 1 0
11	 0 10 154 10551408 1 0
3	 0 2 154 10551408 1 0
4	 0 3 154 10551408 1 154
5	 0 4 154 10551408 1 0
6	 0 5 154 10551408 1 0
8	 0 7 154 10551408 1 0
9	 0 8 155 10551408 1 0
10	 0 9 155 10551408 1 0
11	 0 10 155 10551408 1 0
3	 0 2 155 10551408 1 0
4	 0 3 155 10551408 1 155
5	 0 4 155 10551408 1 0
6	 0 5 155 10551408 1 0
8	 0 7 155 10551408 1 0
9	 0 8 156 10551408 1 0
10	 0 9 156 10551408 1 0
11	 0 10 156 10551408 1 0
3	 0 2 156 10551408 1 0
4	 0 3 156 10551408 1 156
5	 0 4 156 10551408 1 0
6	 0 5 156 10551408 1 0
8	 0 7 156 10551408 1 0
9	 0 8 157 10551408 1 0
10	 0 9 157 10551408 1 0
11	 0 10 157 10551408 1 0
3	 0 2 157 10551408 1 0
4	 0 3 157 10551408 1 157
5	 0 4 157 10551408 1 0
6	 0 5 157 10551408 1 0
8	 0 7 157 10551408 1 0
9	 0 8 158 10551408 1 0
10	 0 9 158 10551408 1 0
11	 0 10 158 10551408 1 0
3	 0 2 158 10551408 1 0
4	 0 3 158 10551408 1 158
5	 0 4 158 10551408 1 0
6	 0 5 158 10551408 1 0
8	 0 7 158 10551408 1 0
9	 0 8 159 10551408 1 0
10	 0 9 159 10551408 1 0
11	 0 10 159 10551408 1 0
3	 0 2 159 10551408 1 0
4	 0 3 159 10551408 1 159
5	 0 4 159 10551408 1 0
6	 0 5 159 10551408 1 0
8	 0 7 159 10551408 1 0
9	 0 8 160 10551408 1 0
10	 0 9 160 10551408 1 0
11	 0 10 160 10551408 1 0
3	 0 2 160 10551408 1 0
4	 0 3 160 10551408 1 160
5	 0 4 160 10551408 1 0
6	 0 5 160 10551408 1 0
8	 0 7 160 10551408 1 0
9	 0 8 161 10551408 1 0
10	 0 9 161 10551408 1 0
11	 0 10 161 10551408 1 0
3	 0 2 161 10551408 1 0
4	 0 3 161 10551408 1 161
5	 0 4 161 10551408 1 0
6	 0 5 161 10551408 1 0
8	 0 7 161 10551408 1 0
9	 0 8 162 10551408 1 0
10	 0 9 162 10551408 1 0
11	 0 10 162 10551408 1 0
3	 0 2 162 10551408 1 0
4	 0 3 162 10551408 1 162
5	 0 4 162 10551408 1 0
6	 0 5 162 10551408 1 0
8	 0 7 162 10551408 1 0
9	 0 8 163 10551408 1 0
10	 0 9 163 10551408 1 0
11	 0 10 163 10551408 1 0
3	 0 2 163 10551408 1 0
4	 0 3 163 10551408 1 163
5	 0 4 163 10551408 1 0
6	 0 5 163 10551408 1 0
8	 0 7 163 10551408 1 0
9	 0 8 164 10551408 1 0
10	 0 9 164 10551408 1 0
11	 0 10 164 10551408 1 0
3	 0 2 164 10551408 1 0
4	 0 3 164 10551408 1 164
5	 0 4 164 10551408 1 0
6	 0 5 164 10551408 1 0
8	 0 7 164 10551408 1 0
9	 0 8 165 10551408 1 0
10	 0 9 165 10551408 1 0
11	 0 10 165 10551408 1 0
3	 0 2 165 10551408 1 0
4	 0 3 165 10551408 1 165
5	 0 4 165 10551408 1 0
6	 0 5 165 10551408 1 0
8	 0 7 165 10551408 1 0
9	 0 8 166 10551408 1 0
10	 0 9 166 10551408 1 0
11	 0 10 166 10551408 1 0
3	 0 2 166 10551408 1 0
4	 0 3 166 10551408 1 166
5	 0 4 166 10551408 1 0
6	 0 5 166 10551408 1 0
8	 0 7 166 10551408 1 0
9	 0 8 167 10551408 1 0
10	 0 9 167 10551408 1 0
11	 0 10 167 10551408 1 0
3	 0 2 167 10551408 1 0
4	 0 3 167 10551408 1 167
5	 0 4 167 10551408 1 0
6	 0 5 167 10551408 1 0
8	 0 7 167 10551408 1 0
9	 0 8 168 10551408 1 0
10	 0 9 168 10551408 1 0
11	 0 10 168 10551408 1 0
3	 0 2 168 10551408 1 0
4	 0 3 168 10551408 1 168
5	 0 4 168 10551408 1 0
6	 0 5 168 10551408 1 0
8	 0 7 168 10551408 1 0
9	 0 8 169 10551408 1 0
10	 0 9 169 10551408 1 0
11	 0 10 169 10551408 1 0
3	 0 2 169 10551408 1 0
4	 0 3 169 10551408 1 169
5	 0 4 169 10551408 1 0
6	 0 5 169 10551408 1 0
8	 0 7 169 10551408 1 0
9	 0 8 170 10551408 1 0
10	 0 9 170 10551408 1 0
11	 0 10 170 10551408 1 0
3	 0 2 170 10551408 1 0
4	 0 3 170 10551408 1 170
5	 0 4 170 10551408 1 0
6	 0 5 170 10551408 1 0
8	 0 7 170 10551408 1 0
9	 0 8 171 10551408 1 0
10	 0 9 171 10551408 1 0
11	 0 10 171 10551408 1 0
3	 0 2 171 10551408 1 0
4	 0 3 171 10551408 1 171
5	 0 4 171 10551408 1 0
6	 0 5 171 10551408 1 0
8	 0 7 171 10551408 1 0
9	 0 8 172 10551408 1 0
10	 0 9 172 10551408 1 0
11	 0 10 172 10551408 1 0
3	 0 2 172 10551408 1 0
4	 0 3 172 10551408 1 172
5	 0 4 172 10551408 1 0
6	 0 5 172 10551408 1 0
8	 0 7 172 10551408 1 0
9	 0 8 173 10551408 1 0
10	 0 9 173 10551408 1 0
11	 0 10 173 10551408 1 0
3	 0 2 173 10551408 1 0
4	 0 3 173 10551408 1 173
5	 0 4 173 10551408 1 0
6	 0 5 173 10551408 1 0
8	 0 7 173 10551408 1 0
9	 0 8 174 10551408 1 0
10	 0 9 174 10551408 1 0
11	 0 10 174 10551408 1 0
3	 0 2 174 10551408 1 0
4	 0 3 174 10551408 1 174
5	 0 4 174 10551408 1 0
6	 0 5 174 10551408 1 0
8	 0 7 174 10551408 1 0
9	 0 8 175 10551408 1 0
10	 0 9 175 10551408 1 0
11	 0 10 175 10551408 1 0
3	 0 2 175 10551408 1 0
4	 0 3 175 10551408 1 175
5	 0 4 175 10551408 1 0
6	 0 5 175 10551408 1 0
8	 0 7 175 10551408 1 0
9	 0 8 176 10551408 1 0
10	 0 9 176 10551408 1 0
11	 0 10 176 10551408 1 0
3	 0 2 176 10551408 1 0
4	 0 3 176 10551408 1 176
5	 0 4 176 10551408 1 0
6	 0 5 176 10551408 1 0
8	 0 7 176 10551408 1 0
9	 0 8 177 10551408 1 0
10	 0 9 177 10551408 1 0
11	 0 10 177 10551408 1 0
3	 0 2 177 10551408 1 0
4	 0 3 177 10551408 1 177
5	 0 4 177 10551408 1 0
6	 0 5 177 10551408 1 0
8	 0 7 177 10551408 1 0
9	 0 8 178 10551408 1 0
10	 0 9 178 10551408 1 0
11	 0 10 178 10551408 1 0
3	 0 2 178 10551408 1 0
4	 0 3 178 10551408 1 178
5	 0 4 178 10551408 1 0
6	 0 5 178 10551408 1 0
8	 0 7 178 10551408 1 0
9	 0 8 179 10551408 1 0
10	 0 9 179 10551408 1 0
11	 0 10 179 10551408 1 0
3	 0 2 179 10551408 1 0
4	 0 3 179 10551408 1 179
5	 0 4 179 10551408 1 0
6	 0 5 179 10551408 1 0
8	 0 7 179 10551408 1 0
9	 0 8 180 10551408 1 0
10	 0 9 180 10551408 1 0
11	 0 10 180 10551408 1 0
3	 0 2 180 10551408 1 0
4	 0 3 180 10551408 1 180
5	 0 4 180 10551408 1 0
6	 0 5 180 10551408 1 0
8	 0 7 180 10551408 1 0
9	 0 8 181 10551408 1 0
10	 0 9 181 10551408 1 0
11	 0 10 181 10551408 1 0
3	 0 2 181 10551408 1 0
4	 0 3 181 10551408 1 181
5	 0 4 181 10551408 1 0
6	 0 5 181 10551408 1 0
8	 0 7 181 10551408 1 0
9	 0 8 182 10551408 1 0
10	 0 9 182 10551408 1 0
11	 0 10 182 10551408 1 0
3	 0 2 182 10551408 1 0
4	 0 3 182 10551408 1 182
5	 0 4 182 10551408 1 0
6	 0 5 182 10551408 1 0
8	 0 7 182 10551408 1 0
9	 0 8 183 10551408 1 0
10	 0 9 183 10551408 1 0
11	 0 10 183 10551408 1 0
3	 0 2 183 10551408 1 0
4	 0 3 183 10551408 1 183
5	 0 4 183 10551408 1 0
6	 0 5 183 10551408 1 0
8	 0 7 183 10551408 1 0
9	 0 8 184 10551408 1 0
10	 0 9 184 10551408 1 0
11	 0 10 184 10551408 1 0
3	 0 2 184 10551408 1 0
4	 0 3 184 10551408 1 184
5	 0 4 184 10551408 1 0
6	 0 5 184 10551408 1 0
8	 0 7 184 10551408 1 0
9	 0 8 185 10551408 1 0
10	 0 9 185 10551408 1 0
11	 0 10 185 10551408 1 0
3	 0 2 185 10551408 1 0
4	 0 3 185 10551408 1 185
5	 0 4 185 10551408 1 0
6	 0 5 185 10551408 1 0
8	 0 7 185 10551408 1 0
9	 0 8 186 10551408 1 0
10	 0 9 186 10551408 1 0
11	 0 10 186 10551408 1 0
3	 0 2 186 10551408 1 0
4	 0 3 186 10551408 1 186
5	 0 4 186 10551408 1 0
6	 0 5 186 10551408 1 0
8	 0 7 186 10551408 1 0
9	 0 8 187 10551408 1 0
10	 0 9 187 10551408 1 0
11	 0 10 187 10551408 1 0
3	 0 2 187 10551408 1 0
4	 0 3 187 10551408 1 187
5	 0 4 187 10551408 1 0
6	 0 5 187 10551408 1 0
8	 0 7 187 10551408 1 0
9	 0 8 188 10551408 1 0
10	 0 9 188 10551408 1 0
11	 0 10 188 10551408 1 0
3	 0 2 188 10551408 1 0
4	 0 3 188 10551408 1 188
5	 0 4 188 10551408 1 0
6	 0 5 188 10551408 1 0
8	 0 7 188 10551408 1 0
9	 0 8 189 10551408 1 0
10	 0 9 189 10551408 1 0
11	 0 10 189 10551408 1 0
3	 0 2 189 10551408 1 0
4	 0 3 189 10551408 1 189
5	 0 4 189 10551408 1 0
6	 0 5 189 10551408 1 0
8	 0 7 189 10551408 1 0
9	 0 8 190 10551408 1 0
10	 0 9 190 10551408 1 0
11	 0 10 190 10551408 1 0
3	 0 2 190 10551408 1 0
4	 0 3 190 10551408 1 190
5	 0 4 190 10551408 1 0
6	 0 5 190 10551408 1 0
8	 0 7 190 10551408 1 0
9	 0 8 191 10551408 1 0
10	 0 9 191 10551408 1 0
11	 0 10 191 10551408 1 0
3	 0 2 191 10551408 1 0
4	 0 3 191 10551408 1 191
5	 0 4 191 10551408 1 0
6	 0 5 191 10551408 1 0
8	 0 7 191 10551408 1 0
9	 0 8 192 10551408 1 0
10	 0 9 192 10551408 1 0
11	 0 10 192 10551408 1 0
3	 0 2 192 10551408 1 0
4	 0 3 192 10551408 1 192
5	 0 4 192 10551408 1 0
6	 0 5 192 10551408 1 0
8	 0 7 192 10551408 1 0
9	 0 8 193 10551408 1 0
10	 0 9 193 10551408 1 0
11	 0 10 193 10551408 1 0
3	 0 2 193 10551408 1 0
4	 0 3 193 10551408 1 193
5	 0 4 193 10551408 1 0
6	 0 5 193 10551408 1 0
8	 0 7 193 10551408 1 0
9	 0 8 194 10551408 1 0
10	 0 9 194 10551408 1 0
11	 0 10 194 10551408 1 0
3	 0 2 194 10551408 1 0
4	 0 3 194 10551408 1 194
5	 0 4 194 10551408 1 0
6	 0 5 194 10551408 1 0
8	 0 7 194 10551408 1 0
9	 0 8 195 10551408 1 0
10	 0 9 195 10551408 1 0
11	 0 10 195 10551408 1 0
3	 0 2 195 10551408 1 0
4	 0 3 195 10551408 1 195
5	 0 4 195 10551408 1 0
6	 0 5 195 10551408 1 0
8	 0 7 195 10551408 1 0
9	 0 8 196 10551408 1 0
10	 0 9 196 10551408 1 0
11	 0 10 196 10551408 1 0
3	 0 2 196 10551408 1 0
4	 0 3 196 10551408 1 196
5	 0 4 196 10551408 1 0
6	 0 5 196 10551408 1 0
8	 0 7 196 10551408 1 0
9	 0 8 197 10551408 1 0
10	 0 9 197 10551408 1 0
11	 0 10 197 10551408 1 0
3	 0 2 197 10551408 1 0
4	 0 3 197 10551408 1 197
5	 0 4 197 10551408 1 0
6	 0 5 197 10551408 1 0
8	 0 7 197 10551408 1 0
9	 0 8 198 10551408 1 0
10	 0 9 198 10551408 1 0
11	 0 10 198 10551408 1 0
3	 0 2 198 10551408 1 0
4	 0 3 198 10551408 1 198
5	 0 4 198 10551408 1 0
6	 0 5 198 10551408 1 0
8	 0 7 198 10551408 1 0
9	 0 8 199 10551408 1 0
10	 0 9 199 10551408 1 0
11	 0 10 199 10551408 1 0
3	 0 2 199 10551408 1 0
4	 0 3 199 10551408 1 199
5	 0 4 199 10551408 1 0
6	 0 5 199 10551408 1 0
8	 0 7 199 10551408 1 0
9	 0 8 200 10551408 1 0
10	 0 9 200 10551408 1 0
11	 0 10 200 10551408 1 0
3	 0 2 200 10551408 1 0
4	 0 3 200 10551408 1 200
5	 0 4 200 10551408 1 0
6	 0 5 200 10551408 1 0
8	 0 7 200 10551408 1 0
9	 0 8 201 10551408 1 0
10	 0 9 201 10551408 1 0
11	 0 10 201 10551408 1 0
3	 0 2 201 10551408 1 0
4	 0 3 201 10551408 1 201
5	 0 4 201 10551408 1 0
6	 0 5 201 10551408 1 0
8	 0 7 201 10551408 1 0
9	 0 8 202 10551408 1 0
10	 0 9 202 10551408 1 0
11	 0 10 202 10551408 1 0
3	 0 2 202 10551408 1 0
4	 0 3 202 10551408 1 202
5	 0 4 202 10551408 1 0
6	 0 5 202 10551408 1 0
8	 0 7 202 10551408 1 0
9	 0 8 203 10551408 1 0
10	 0 9 203 10551408 1 0
11	 0 10 203 10551408 1 0
3	 0 2 203 10551408 1 0
4	 0 3 203 10551408 1 203
5	 0 4 203 10551408 1 0
6	 0 5 203 10551408 1 0
8	 0 7 203 10551408 1 0
9	 0 8 204 10551408 1 0
10	 0 9 204 10551408 1 0
11	 0 10 204 10551408 1 0
3	 0 2 204 10551408 1 0
4	 0 3 204 10551408 1 204
